year,spp,experiment,replicate,drainage,stream,block,channel,guppy.phenotype,density,structure,light,guppy.freq,riv.pheno,riv.density,riv.size.structure,treatment,color.combo,initial.fish,analysis.use,analysis.use.old,survival,days,date.marked,date.in,date.out,date.died,died.early,removed.early,initial.length,initial.total.length,initial.mass,recap.mass,final.length,recap.length,dissection.length,recap.total.length,dissection.mass,wet.mass.no.ovary.gi,gi.mass,gi.length,initial.sex,final.sex,pregnant,num.embryos,num.imm.eggs,num.imm.eggs.old,stage,wt.mat,wt.imm,somatic.dry.mass,repro.tissue.dry.mass,embryo.dry.mass,embryo.lean.mass,immature.dry,number.regressors,regressor.dry.mass,somatic.lean.mass,off.mass,off.length,num.broods,initial.comments,final.comments,other.comments,marking.group,marked.by,dissection.mark
2016,killifish,SpeciesxDensityxSize,1,Aripo,Naranjo,2,11,HP,16,small,High,HP,KO,6,small,NA,4R6BR7,1,1,NA,1,28,19/01/2016,20/01/2016,17/02/2016,NA,NA,NA,NA,36,0.374,0.493,NA,NA,NA,39.5,NA,NA,NA,NA,M,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,sex ch. - male at end,NA,NA,JG,NA
2016,killifish,SpeciesxDensityxSize,1,Aripo,Naranjo,2,11,HP,16,small,High,HP,KO,6,small,NA,1R2OR7,1,1,NA,1,28,19/01/2016,20/01/2016,17/02/2016,NA,NA,NA,NA,32,0.273,0.447,NA,NA,NA,38,NA,NA,NA,NA,U,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,female,NA,NA,JG,NA
2016,killifish,SpeciesxDensityxSize,1,Aripo,Naranjo,2,11,HP,16,small,High,HP,KO,6,small,NA,2R6BR7,1,1,NA,1,28,19/01/2016,20/01/2016,17/02/2016,NA,NA,NA,NA,26,0.156,0.254,NA,NA,NA,32,NA,NA,NA,NA,U,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,male,NA,NA,JG,NA
2016,killifish,SpeciesxDensityxSize,1,Aripo,Naranjo,2,11,HP,16,small,High,HP,KO,6,small,NA,2R3RR7,1,1,NA,1,29,19/01/2016,20/01/2016,18/02/2016,NA,NA,NA,NA,43,0.605,0.663,NA,NA,NA,44,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,skinny,"skinny, scoliosis",NA,NA,JG,NA
2016,guppy,SpeciesxDensityxSize,2,Aripo,Aripo,2,11,HP,16,small,High,HP,KO,6,small,NA,1B,1,1,NA,1,28,29/02/2016,1/3/2016,29/03/2016,NA,NA,NA,10.3,NA,0.024,0.122,18.22,18.22,NA,NA,NA,NA,NA,NA,F,F,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RDB,NA
2016,guppy,SpeciesxDensityxSize,2,Aripo,Aripo,2,11,HP,16,small,High,HP,KO,6,small,NA,1B4Y,1,1,NA,1,28,29/02/2016,1/3/2016,29/03/2016,NA,NA,NA,15.14,NA,0.06,0.12,18.04,18.04,NA,NA,NA,NA,NA,NA,F,F,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RDB,NA
2016,guppy,SpeciesxDensityxSize,2,Aripo,Aripo,2,11,HP,16,small,High,HP,KO,6,small,NA,1K3R,1,1,NA,1,28,29/02/2016,1/3/2016,29/03/2016,NA,NA,NA,15.75,NA,0.079,0.185,20.25,20.25,NA,NA,NA,NA,NA,NA,F,F,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RDB,NA
2016,guppy,SpeciesxDensityxSize,2,Aripo,Aripo,2,11,HP,16,small,High,HP,KO,6,small,NA,1O,1,1,NA,1,28,29/02/2016,1/3/2016,29/03/2016,NA,NA,NA,10.92,NA,0.028,0.086,16.46,16.46,NA,NA,NA,NA,NA,NA,F,F,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,Ch11 babies= 26,NA,NA,RDB,NA
2016,guppy,SpeciesxDensityxSize,2,Aripo,Aripo,2,11,HP,16,small,High,HP,KO,6,small,NA,1P,1,1,NA,1,28,29/02/2016,1/3/2016,29/03/2016,NA,NA,NA,12.24,NA,0.03,0.154,19.04,19.04,NA,NA,NA,NA,NA,NA,F,F,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RDB,NA
2016,guppy,SpeciesxDensityxSize,2,Aripo,Aripo,2,11,HP,16,small,High,HP,KO,6,small,NA,1P7B,1,1,NA,1,28,29/02/2016,1/3/2016,29/03/2016,NA,NA,NA,19.64,NA,0.205,0.275,22.62,22.62,NA,NA,NA,NA,NA,NA,F,F,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RDB,NA
2016,guppy,SpeciesxDensityxSize,2,Aripo,Aripo,2,11,HP,16,small,High,HP,KO,6,small,NA,1R,1,1,NA,1,28,29/02/2016,1/3/2016,29/03/2016,NA,NA,NA,12.64,NA,0.039,0.174,19.65,19.65,NA,NA,NA,NA,NA,NA,F,F,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RDB,NA
2016,guppy,SpeciesxDensityxSize,2,Aripo,Aripo,2,11,HP,16,small,High,HP,KO,6,small,NA,1R5Y,1,1,NA,1,28,29/02/2016,1/3/2016,29/03/2016,NA,NA,NA,15.11,NA,0.064,0.199,20.48,20.48,NA,NA,NA,NA,NA,NA,F,F,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RDB,NA
2016,guppy,SpeciesxDensityxSize,2,Aripo,Aripo,2,11,HP,16,small,High,HP,KO,6,small,NA,1Y,1,1,NA,1,28,29/02/2016,1/3/2016,29/03/2016,NA,NA,NA,10.26,NA,0.028,0.093,17.02,17.02,NA,NA,NA,NA,NA,NA,F,F,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RDB,NA
2016,guppy,SpeciesxDensityxSize,2,Aripo,Aripo,2,11,HP,16,small,High,HP,KO,6,small,NA,2R4P,1,1,NA,1,28,29/02/2016,1/3/2016,29/03/2016,NA,NA,NA,19.63,NA,0.152,0.389,24.64,24.64,NA,NA,NA,NA,NA,NA,F,F,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RDB,NA
2016,guppy,SpeciesxDensityxSize,2,Aripo,Aripo,2,11,HP,16,small,High,HP,KO,6,small,NA,3R,1,1,NA,1,28,29/02/2016,1/3/2016,29/03/2016,NA,NA,NA,12.49,NA,0.036,0.073,15.41,15.41,NA,NA,NA,NA,NA,NA,F,F,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RDB,NA
2016,guppy,SpeciesxDensityxSize,2,Aripo,Aripo,2,11,HP,16,small,High,HP,KO,6,small,NA,7B8R,1,1,NA,1,28,29/02/2016,1/3/2016,29/03/2016,NA,NA,NA,20.22,NA,0.2,0.359,23.91,23.91,NA,NA,NA,NA,NA,NA,F,F,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RDB,NA
2016,guppy,SpeciesxDensityxSize,2,Aripo,Aripo,2,11,HP,16,small,High,HP,KO,6,small,NA,4O,1,1,NA,1,28,29/02/2016,1/3/2016,29/03/2016,NA,NA,NA,8.97,NA,0.008,0.049,13.17,13.17,NA,NA,NA,NA,NA,NA,U,I,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RDB,NA
2016,guppy,SpeciesxDensityxSize,2,Aripo,Aripo,2,11,HP,16,small,High,HP,KO,6,small,NA,2K,1,1,NA,1,28,29/02/2016,1/3/2016,29/03/2016,NA,NA,NA,13.72,NA,0.052,0.06,13.73,13.73,NA,NA,NA,NA,NA,NA,M,M,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RDB,NA
2016,guppy,SpeciesxDensityxSize,2,Aripo,Aripo,2,11,HP,16,small,High,HP,KO,6,small,NA,2P,1,1,NA,1,28,29/02/2016,1/3/2016,29/03/2016,NA,NA,NA,15.37,NA,0.076,0.08,16.16,16.16,NA,NA,NA,NA,NA,NA,M,M,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RDB,NA
2016,guppy,SpeciesxDensityxSize,2,Aripo,Aripo,2,11,HP,16,small,High,HP,KO,6,small,NA,2P,1,1,NA,1,28,29/02/2016,1/3/2016,29/03/2016,NA,NA,NA,11.95,NA,0.034,0.097,16.08,16.08,NA,NA,NA,NA,NA,NA,U,M,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RDB,NA
2016,killifish,SpeciesxDensityxSize,2,Aripo,Naranjo,2,11,HP,16,small,High,HP,KO,6,small,NA,R7O1Y4,1,1,NA,1,28,1/3/2016,1/3/2016,29/03/2016,NA,NA,NA,NA,44,0.659,0.947,NA,NA,NA,49,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,killifish,SpeciesxDensityxSize,2,Aripo,Naranjo,2,11,HP,16,small,High,HP,KO,6,small,NA,R7Y1R3,1,1,NA,1,28,1/3/2016,1/3/2016,29/03/2016,NA,NA,NA,NA,49.5,0.936,1.218,NA,NA,NA,53,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,killifish,SpeciesxDensityxSize,2,Aripo,Naranjo,2,11,HP,16,small,High,HP,KO,6,small,NA,R7Y2R4,1,1,NA,1,28,29/02/2016,1/3/2016,29/03/2016,NA,NA,NA,NA,64,2.13,2.605,NA,NA,NA,67,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,killifish,SpeciesxDensityxSize,2,Aripo,Naranjo,2,11,HP,16,small,High,HP,KO,6,small,NA,R7O1B2,1,1,NA,1,28,29/02/2016,1/3/2016,29/03/2016,NA,NA,NA,NA,39.5,0.513,0.728,NA,NA,NA,44,NA,NA,NA,NA,M,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,caud chewed,NA,NA,NA,NA,NA
2016,killifish,SpeciesxDensityxSize,2,Aripo,Naranjo,2,11,HP,16,small,High,HP,KO,6,small,NA,O5O6,1,1,NA,1,28,1/3/2016,1/3/2016,29/03/2016,NA,NA,NA,17.72,21.5,0.09,0.235,NA,NA,NA,31,NA,NA,NA,NA,U,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,No R7,NA,NA,NA,NA,NA
2016,killifish,SpeciesxDensityxSize,2,Aripo,Naranjo,2,11,HP,16,small,High,HP,KO,6,small,NA,R7O1O4,1,1,NA,1,28,1/3/2016,1/3/2016,29/03/2016,NA,NA,NA,21.59,27,0.167,0.431,NA,NA,NA,37.5,NA,NA,NA,NA,U,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,male,NA,NA,NA,NA
2016,killifish,SpeciesxDensityxSize,2,Aripo,Naranjo,2,12,HP,16,large,High,HP,KO,6,small,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.013,NA,NA,NA,10.5,NA,NA,NA,NA,U,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,Unmarked juvenile.,NA,NA,NA,NA
2016,killifish,SpeciesxDensityxSize,2,Aripo,Naranjo,2,12,HP,16,large,High,HP,KO,6,small,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.103,NA,NA,NA,22.5,NA,NA,NA,NA,U,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,Unmarked juvenile.,NA,NA,NA,NA
2016,guppy,SpeciesxDensityxSize,1,Aripo,Aripo,2,12,HP,16,large,High,HP,KO,6,small,NA,1G7Y,1,1,1,1,28,19/01/2016,20/01/2016,17/02/2016,NA,NA,NA,18.49,NA,0.154,0.153,18.89,18.89,NA,NA,NA,NA,NA,NA,F,F,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TH,NA
2016,guppy,SpeciesxDensityxSize,1,Aripo,Aripo,2,12,HP,16,large,High,HP,KO,6,small,NA,2O7R,1,1,1,1,28,19/01/2016,20/01/2016,17/02/2016,NA,NA,NA,22.75,NA,0.316,0.287,22.74,22.74,NA,NA,NA,NA,NA,NA,F,F,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TH,NA
2016,guppy,SpeciesxDensityxSize,1,Aripo,Aripo,2,12,HP,16,large,High,HP,KO,6,small,NA,2R,1,1,1,1,28,19/01/2016,20/01/2016,17/02/2016,NA,NA,NA,10.87,NA,0.022,0.056,13.78,13.78,NA,NA,NA,NA,NA,NA,F,F,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TH,NA
2016,guppy,SpeciesxDensityxSize,1,Aripo,Aripo,2,12,HP,16,large,High,HP,KO,6,small,NA,2Y7O,1,1,1,1,28,19/01/2016,20/01/2016,17/02/2016,NA,NA,NA,15.49,NA,0.077,0.075,15.96,15.96,NA,NA,NA,NA,NA,NA,F,F,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TP,NA
2016,guppy,SpeciesxDensityxSize,1,Aripo,Aripo,2,12,HP,16,large,High,HP,KO,6,small,NA,2Y8P,1,1,1,1,28,19/01/2016,20/01/2016,17/02/2016,NA,NA,NA,13.86,NA,0.046,0.08,15.98,15.98,NA,NA,NA,NA,NA,NA,F,F,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TH,NA
2016,guppy,SpeciesxDensityxSize,1,Aripo,Aripo,2,12,HP,16,large,High,HP,KO,6,small,NA,3R8W,1,1,1,1,28,19/01/2016,20/01/2016,17/02/2016,NA,NA,NA,18.65,NA,0.153,0.124,18.83,18.83,NA,NA,NA,NA,NA,NA,F,F,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TH,NA
2016,guppy,SpeciesxDensityxSize,1,Aripo,Aripo,2,12,HP,16,large,High,HP,KO,6,small,NA,3Y8Y,1,1,1,1,28,19/01/2016,20/01/2016,17/02/2016,NA,NA,NA,22,NA,0.241,0.269,22.43,22.43,NA,NA,NA,NA,NA,NA,F,F,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TH,NA
2016,guppy,SpeciesxDensityxSize,1,Aripo,Aripo,2,12,HP,16,large,High,HP,KO,6,small,NA,4O7W,1,1,1,1,28,19/01/2016,20/01/2016,17/02/2016,NA,NA,NA,21.14,NA,0.23,0.187,21.5,21.5,NA,NA,NA,NA,NA,NA,F,F,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TH,NA
2016,guppy,SpeciesxDensityxSize,1,Aripo,Aripo,2,12,HP,16,large,High,HP,KO,6,small,NA,5R7G,1,1,1,1,28,19/01/2016,20/01/2016,17/02/2016,NA,NA,NA,22.66,NA,0.247,0.239,22.9,22.9,NA,NA,NA,NA,NA,NA,F,F,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TH,NA
2016,guppy,SpeciesxDensityxSize,1,Aripo,Aripo,2,12,HP,16,large,High,HP,KO,6,small,NA,2Y,1,1,1,1,28,19/01/2016,20/01/2016,17/02/2016,NA,NA,NA,12.09,NA,0.036,0.048,13.07,13.07,NA,NA,NA,NA,NA,NA,I,M,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TH,NA
2016,guppy,SpeciesxDensityxSize,1,Aripo,Aripo,2,12,HP,16,large,High,HP,KO,6,small,NA,2G8G,1,1,1,1,28,19/01/2016,20/01/2016,17/02/2016,NA,NA,NA,14.55,NA,0.057,0.068,15.08,15.08,NA,NA,NA,NA,NA,NA,M,M,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TH,NA
2016,guppy,SpeciesxDensityxSize,1,Aripo,Aripo,2,12,HP,16,large,High,HP,KO,6,small,NA,3R5W,1,1,1,1,28,19/01/2016,20/01/2016,17/02/2016,NA,NA,NA,14.93,NA,0.063,0.066,15.31,15.31,NA,NA,NA,NA,NA,NA,M,M,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TH,NA
2016,guppy,SpeciesxDensityxSize,1,Aripo,Aripo,2,12,HP,16,large,High,HP,KO,6,small,NA,3P,1,1,1,1,28,19/01/2016,20/01/2016,17/02/2016,NA,NA,NA,11.6,NA,0.023,0.049,13.91,13.91,NA,NA,NA,NA,NA,NA,U,M,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TP,NA
2016,guppy,SpeciesxDensityxSize,1,Aripo,Aripo,2,12,HP,16,large,High,HP,KO,6,small,NA,1G,1,1,1,0,NA,19/01/2016,20/01/2016,NA,NA,NA,NA,9.35,NA,0.013,NA,NA,NA,NA,NA,NA,NA,NA,NA,U,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TP,NA
2016,guppy,SpeciesxDensityxSize,1,Aripo,Aripo,2,12,HP,16,large,High,HP,KO,6,small,NA,1P,1,1,1,0,NA,19/01/2016,20/01/2016,NA,NA,NA,NA,9.5,NA,0.013,NA,NA,NA,NA,NA,NA,NA,NA,NA,U,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TP,NA
2016,guppy,SpeciesxDensityxSize,1,Aripo,Aripo,2,12,HP,16,large,High,HP,KO,6,small,NA,4O,1,1,1,0,NA,19/01/2016,20/01/2016,NA,NA,NA,NA,9.06,NA,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,U,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TP,NA
2016,killifish,SpeciesxDensityxSize,1,Aripo,Naranjo,2,12,HP,16,large,High,HP,KO,6,small,NA,1O2OY7,1,1,NA,1,27,20/01/2016,21/01/2016,17/02/2016,NA,NA,NA,NA,46.5,0.755,0.86,NA,NA,NA,48,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,replaces Y7R1R2,NA,NA,NA,JG,NA
2016,killifish,SpeciesxDensityxSize,1,Aripo,Naranjo,2,12,HP,16,large,High,HP,KO,6,small,NA,1R5BY7,1,1,NA,1,28,19/01/2016,20/01/2016,17/02/2016,NA,NA,NA,NA,64,2.529,2.445,NA,NA,NA,66.5,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,dropped egg,NA,NA,NA,JG,NA
2016,killifish,SpeciesxDensityxSize,1,Aripo,Naranjo,2,12,HP,16,large,High,HP,KO,6,small,NA,3O4RY7,1,1,NA,1,28,19/01/2016,20/01/2016,17/02/2016,NA,NA,NA,NA,37,0.39,0.495,NA,NA,NA,39.5,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,JG,NA
2016,killifish,SpeciesxDensityxSize,1,Aripo,Naranjo,2,12,HP,16,large,High,HP,KO,6,small,NA,3R6OY7,1,1,NA,1,28,19/01/2016,20/01/2016,17/02/2016,NA,NA,NA,NA,31.5,0.253,0.378,NA,NA,NA,36,NA,NA,NA,NA,U,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,female,NA,NA,JG,NA
2016,killifish,SpeciesxDensityxSize,1,Aripo,Naranjo,2,12,HP,16,large,High,HP,KO,6,small,NA,4R5RY7,1,1,NA,1,28,19/01/2016,20/01/2016,17/02/2016,NA,NA,NA,NA,28,0.185,0.31,NA,NA,NA,34,NA,NA,NA,NA,U,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,male,NA,NA,JG,NA
2016,killifish,SpeciesxDensityxSize,1,Aripo,Naranjo,2,12,HP,16,large,High,HP,KO,6,small,NA,1R2YY7,1,1,NA,1,29,19/01/2016,20/01/2016,18/02/2016,NA,NA,NA,NA,42,0.584,0.649,NA,NA,NA,43,NA,NA,NA,NA,M,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,JG,NA
2016,guppy,SpeciesxDensityxSize,2,Aripo,Aripo,2,12,HP,16,large,High,HP,KO,6,small,NA,1B,1,1,NA,1,28,29/02/2016,1/3/2016,29/03/2016,NA,NA,NA,10.91,NA,0.03,0.08,15.65,15.65,NA,NA,NA,NA,NA,NA,F,F,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RDB,NA
2016,guppy,SpeciesxDensityxSize,2,Aripo,Aripo,2,12,HP,16,large,High,HP,KO,6,small,NA,1K2K,1,1,NA,1,28,29/02/2016,1/3/2016,29/03/2016,NA,NA,NA,18.36,NA,0.16,0.214,20.48,20.48,NA,NA,NA,NA,NA,NA,F,F,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RDB,NA
2016,guppy,SpeciesxDensityxSize,2,Aripo,Aripo,2,12,HP,16,large,High,HP,KO,6,small,NA,1K4K,1,1,NA,1,28,29/02/2016,1/3/2016,29/03/2016,NA,NA,NA,15.31,NA,0.061,0.163,18.39,18.39,NA,NA,NA,NA,NA,NA,F,F,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RDB,NA
2016,guppy,SpeciesxDensityxSize,2,Aripo,Aripo,2,12,HP,16,large,High,HP,KO,6,small,NA,1O2R,1,1,NA,1,28,29/02/2016,1/3/2016,29/03/2016,NA,NA,NA,22.96,NA,0.361,0.344,23.72,23.72,NA,NA,NA,NA,NA,NA,F,F,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RDB,NA
2016,guppy,SpeciesxDensityxSize,2,Aripo,Aripo,2,12,HP,16,large,High,HP,KO,6,small,NA,1R,1,1,NA,1,28,29/02/2016,1/3/2016,29/03/2016,NA,NA,NA,10.02,NA,0.02,0.068,15.04,15.04,NA,NA,NA,NA,NA,NA,F,F,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,Ch12 babies=23,NA,NA,RDB,NA
2016,guppy,SpeciesxDensityxSize,2,Aripo,Aripo,2,12,HP,16,large,High,HP,KO,6,small,NA,2B4K,1,1,NA,1,28,29/02/2016,1/3/2016,29/03/2016,NA,NA,NA,17.87,NA,0.134,0.217,20.45,20.45,NA,NA,NA,NA,NA,NA,F,F,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RDB,NA
2016,guppy,SpeciesxDensityxSize,2,Aripo,Aripo,2,12,HP,16,large,High,HP,KO,6,small,NA,2P,1,1,NA,1,28,29/02/2016,1/3/2016,29/03/2016,NA,NA,NA,10.87,NA,0.028,0.099,16.94,16.94,NA,NA,NA,NA,NA,NA,F,F,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RDB,NA
2016,guppy,SpeciesxDensityxSize,2,Aripo,Aripo,2,12,HP,16,large,High,HP,KO,6,small,NA,2P3P,1,1,NA,1,28,29/02/2016,1/3/2016,29/03/2016,NA,NA,NA,21.86,NA,0.282,0.3,22.26,22.26,NA,NA,NA,NA,NA,NA,F,F,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RDB,NA
2016,guppy,SpeciesxDensityxSize,2,Aripo,Aripo,2,12,HP,16,large,High,HP,KO,6,small,NA,2R4B,1,1,NA,1,28,29/02/2016,1/3/2016,29/03/2016,NA,NA,NA,13.43,NA,0.047,0.145,18.92,18.92,NA,NA,NA,NA,NA,NA,F,F,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RDB,NA
2016,guppy,SpeciesxDensityxSize,2,Aripo,Aripo,2,12,HP,16,large,High,HP,KO,6,small,NA,3O,1,1,NA,1,28,29/02/2016,1/3/2016,29/03/2016,NA,NA,NA,11.05,NA,0.028,0.088,15.76,15.76,NA,NA,NA,NA,NA,NA,F,F,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RDB,NA
2016,guppy,SpeciesxDensityxSize,2,Aripo,Aripo,2,12,HP,16,large,High,HP,KO,6,small,NA,3O4R,1,1,NA,1,28,29/02/2016,1/3/2016,29/03/2016,NA,NA,NA,20.64,NA,0.208,0.27,21.36,21.36,NA,NA,NA,NA,NA,NA,F,F,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RDB,NA
2016,guppy,SpeciesxDensityxSize,2,Aripo,Aripo,2,12,HP,16,large,High,HP,KO,6,small,NA,3R4Y,1,1,NA,1,28,29/02/2016,1/3/2016,29/03/2016,NA,NA,NA,17.43,NA,0.08,0.177,20.21,20.21,NA,NA,NA,NA,NA,NA,F,F,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RDB,NA
2016,guppy,SpeciesxDensityxSize,2,Aripo,Aripo,2,12,HP,16,large,High,HP,KO,6,small,NA,3Y,1,1,NA,1,28,29/02/2016,1/3/2016,29/03/2016,NA,NA,NA,11.81,NA,0.026,0.105,17.56,17.56,NA,NA,NA,NA,NA,NA,F,F,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RDB,NA
